A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,label
0.526986141,0.229633871,0.140826439,0.047210725,-0.033157264,0.142421618,-0.019151471,-0.00123641,-0.077056583,-0.046796315,0
0.547141849,0.208759213,0.214077036,0.054233561,0.019666328,0.1491645,-0.010109125,-0.008650496,-0.070237559,-0.054285423,0
0.533320653,0.223095429,0.303973476,0.070411146,0.049130655,0.124465204,-0.0167705,-0.007570261,-0.068058597,-0.050591183,0
0.521521045,0.241578075,0.362215059,0.07896254,0.04776857,0.113258575,-0.015998751,-0.001201418,-0.063083867,-0.047407538,0
0.485872972,0.306990236,0.398729777,0.088386057,0.028279364,0.097623933,-0.019692906,0.047382616,-0.071283111,-0.027114635,0
0.417667704,-0.283002857,-0.209018569,0.025977117,-0.010843074,0.084373904,-0.118910253,0.096228251,0.003780779,0.010212931,0
0.420069395,-0.204612847,-0.233557344,-0.019853655,-0.035801175,0.068420857,-0.097338145,0.100281219,0.001237745,0.042800023,0
0.39645335,-0.134223423,-0.251627867,-0.095585614,0.085865964,0.039237641,-0.114339478,0.076382701,-0.015335097,0.06207816,0
0.401124761,-0.074201826,-0.262019647,-0.092003107,0.145042471,0.037087608,-0.105691503,0.043494062,-0.032694113,0.078880789,0
0.484075593,-0.017602946,-0.274888818,-0.009858549,0.156790498,0.036268103,-0.040714664,0.023185497,-0.020982938,0.076312489,0
0.610038405,0.027013528,-0.230027404,0.024546357,0.100163109,0.090846357,0.056085844,0.024075835,-0.034130581,0.042440556,0
0.605017373,0.088213433,-0.189272711,0.00588454,0.101068811,0.097564442,0.052638774,0.054104878,-0.059211713,0.020110134,0
0.61945707,0.128032692,-0.161770861,-0.048647294,0.10924133,0.104394699,0.069619129,0.064951079,-0.085417227,0.00537389,0
0.645477506,0.152363157,-0.104412751,-0.059094976,0.104554157,0.128453259,0.091160068,0.059549972,-0.104992564,-0.035170527,0
0.64173333,0.176336357,-0.02110487,-0.038447508,0.095033923,0.121771588,0.093007366,0.04392214,-0.115248952,-0.058257903,0
0.615086057,0.21694494,0.034340963,-0.034893945,0.098625905,0.072494234,0.082507369,0.051015441,-0.112343777,-0.061687277,0
0.634699795,0.228411455,0.117411961,-0.04328204,0.131153895,0.091235264,0.101449371,0.051232995,-0.113350348,-0.069221555,0
0.641944012,0.248593041,0.153412536,-0.037658727,0.15358642,0.091288384,0.117869168,0.048040478,-0.105233977,-0.074053213,0
0.583904974,0.292439984,0.197626322,-0.014139339,0.087873559,0.041648179,0.071190441,0.069977953,-0.110148887,-0.063684354,0
0.384651344,-0.451448005,-0.007923085,0.191695084,-0.074658763,0.134658499,0.083101962,0.124718847,0.013816207,-0.053967378,0
0.396514663,-0.419313427,-0.078443594,0.167102937,-0.057353263,0.086278073,0.049579507,0.066861283,0.007059699,-0.084398414,0
0.416057499,-0.372102001,-0.129396756,0.083482158,-0.046643621,0.075829999,0.019213569,0.069368414,-0.015143064,-0.082016949,0
0.368310219,-0.262502493,-0.224799227,0.060482303,-0.095849605,-0.031612638,0.007267772,0.092175408,-0.030219964,-0.075046132,0
0.45747936,-0.254261995,-0.209520883,0.040094273,-0.070285588,0.003657362,0.027163241,-0.003403331,-0.039933296,-0.069540655,0
0.469073447,-0.152935373,-0.205065377,-0.005673427,-0.027434981,0.031183401,0.030834851,-0.056625089,-0.085553196,-0.017101049,0
0.482830188,-0.064817333,-0.210189944,-0.062711784,-0.002253844,0.053522365,0.041955939,-0.07799722,-0.112913993,0.013061108,0
0.481306828,-0.000734014,-0.203645382,-0.064452879,0.031450225,0.068900954,0.026902941,-0.086909048,-0.11878989,0.009417628,0
0.475499378,0.068123051,-0.171698269,-0.023459006,0.05478469,0.078438669,0.008002799,-0.096207654,-0.122984415,0.008024899,0
0.502531648,0.123130515,-0.078631255,0.047287978,-0.029141455,0.078319336,0.014851917,-0.113293329,-0.126286493,-0.005836281,0
0.532172146,0.136610542,0.003094052,0.068946131,-0.066348501,0.071406226,0.026604869,-0.119944116,-0.121160827,-0.014611649,0
0.500919519,0.201674593,0.089709596,0.051479163,-0.081303647,0.029639502,0.031678837,-0.100630599,-0.104654226,-0.010149416,0
0.48841914,0.2340762,0.180870895,0.046134613,-0.093799687,0.030201254,0.065663585,-0.128544695,-0.087627371,-0.006395824,0
0.501014052,0.226975409,0.236143827,0.093890339,-0.104655352,0.041735657,0.075259504,-0.136655082,-0.082817553,0.025078006,0
0.527169659,0.223943875,0.282868036,0.090997816,-0.088351176,0.04148253,0.107221696,-0.149970746,-0.047079168,0.050641169,0
0.444222791,0.299419134,0.285757304,0.079567917,-0.103461237,0.008590218,0.124275619,-0.122086523,-0.008980864,0.04328702,0
0.305042106,-0.476517907,0.115106259,0.278383651,-0.071260542,0.071372082,0.035953276,0.207656083,0.019620615,-0.010093211,0
0.358299933,-0.436471997,0.020105795,0.205370851,0.018638484,0.097228118,0.045533383,0.213564059,0.046356641,-0.021466424,0
0.382861957,-0.386069311,-0.093392284,0.159298851,0.055941641,0.037642242,0.00830934,0.235924088,0.087908986,-0.011373143,0
0.4142154,-0.408811711,-0.049240025,0.107559331,0.061347558,0.066439089,-0.023522101,0.209979156,0.104027838,-0.034834263,0
0.388077174,-0.378200458,-0.033193158,0.078472207,0.039140462,0.075213688,-0.090173194,0.218427002,0.097686351,-0.050086762,0
0.37821182,-0.313524369,-0.079583029,0.064914829,0.084957541,0.072035782,-0.146223855,0.215676604,0.081788347,-0.041459106,0
0.391353558,-0.271569316,-0.131179697,0.066581298,0.07827071,0.075474527,-0.205746325,0.233827092,0.058548788,0.004035403,0
0.411918012,-0.212249204,-0.150946299,0.005444197,0.084018351,0.078777364,-0.185010433,0.242373875,0.042108043,0.013083947,0
0.4894355,-0.133062868,-0.190985753,-0.015961889,0.107583058,0.091903829,-0.116449118,0.206770521,0.030996681,0.070591891,0
0.550818771,-0.006678965,-0.169242624,0.059140701,0.042859838,0.081174124,-0.072262905,0.18764281,0.027418636,0.1530805,0
0.520545444,0.069336576,-0.087367615,0.021195593,-0.00168953,0.066434329,-0.053017704,0.216683905,0.046035897,0.164238847,0
0.491913816,0.046239222,-0.006008948,-0.056829976,0.019196835,0.113892482,-0.056786838,0.082970974,0.017854698,0.10967083,0
0.488378643,0.057736356,0.03561792,-0.065224135,0.026286994,0.076999511,-0.072820079,0.045145219,0.010933455,0.015509771,0
0.482514582,0.1465625,0.095733237,0.006104116,0.043810707,0.031662061,-0.140049964,0.121952769,-0.013815609,0.035956193,0
0.539855735,0.209766277,0.133455942,-0.007345529,0.085804045,0.028257373,-0.079155197,0.123878082,-0.016694016,0.046826528,0
0.59719551,0.251021448,0.131634323,-0.039904525,0.092464465,0.021250399,0.013781163,0.098559407,0.006475866,0.033835737,0
0.617171268,0.272787025,0.197992802,-0.053004032,0.06238438,0.050621944,0.043466687,0.086698399,0.009710725,0.032484123,0
0.599930779,0.312070108,0.253019931,-0.051974593,0.065376452,0.059039587,0.036789287,0.109543144,0.002091683,0.020476761,0
0.59302611,0.296035156,0.31323362,-0.040477163,0.111767037,0.048396453,0.022592739,0.110885438,0.013559957,0.001073409,0
0.17617968,-0.535599248,-0.045147017,0.389976665,-0.042551743,0.000944666,-0.083893628,0.042245007,0.088306938,0.057614385,0
0.180064188,-0.53037952,-0.117452116,0.308633987,-0.031693931,-0.024343878,-0.08169151,0.045455708,0.090674404,0.038184624,0
0.269865262,-0.476574425,-0.161281246,0.080168877,-0.099608337,0.05763996,-0.025987326,0.063515894,0.076282714,0.072972014,0
0.361611811,-0.414780893,-0.174439095,0.086004703,-0.167235248,0.053645183,-0.007069081,0.015685843,0.055187965,0.07542018,0
0.441863574,-0.349723544,-0.235861623,0.037943094,-0.071988869,0.005257983,0.012331748,-0.037003554,0.031002027,0.064641463,0
0.470822029,-0.255704893,-0.283164814,0.041270359,0.0141203,0.002306399,0.0533057,-0.067756294,-0.004273511,0.035946118,0
0.395569178,-0.151070881,-0.282116023,0.074970447,0.075575031,-0.01094744,-0.018122943,-0.061730011,-0.04237161,0.017764113,0
0.445107331,-0.079528101,-0.261868954,0.061859357,0.093451192,0.045193483,-0.018955962,-0.026845693,-0.078847988,0.000659613,0
0.530422185,-0.025797026,-0.273476621,0.032768366,0.113197931,0.08064781,0.010434894,0.003263568,-0.101422385,-0.013097395,0
0.602192522,0.038644602,-0.312225011,0.002098751,0.17728973,0.072803912,0.074491428,0.012891051,-0.118925766,-0.019894573,0
0.624937762,0.090202565,-0.268096356,-0.021435462,0.183496697,0.089167548,0.110188293,0.005364391,-0.156544917,-0.037116199,0
0.628819513,0.146942999,-0.21723746,-0.026737572,0.185815843,0.07740838,0.108516829,0.007947357,-0.184797322,-0.03338777,0
0.640158219,0.189906017,-0.139450656,-0.027080035,0.159639843,0.060416169,0.123951607,0.005588223,-0.196548207,-0.018692082,0
0.653637646,0.236922298,-0.069831247,-0.011853495,0.16308124,0.060696713,0.133201487,0.018560444,-0.182448406,-0.006837615,0
0.658168117,0.276939392,-0.050848323,0.000116617,0.216099212,0.062345964,0.12583281,0.042223067,-0.154455529,-0.004152632,0
0.623844219,0.309051196,0.003346505,0.014724307,0.181810455,0.051917413,0.087728166,0.079685296,-0.147932784,-0.00314834,0
0.633243695,0.314462004,0.034080736,0.010839353,0.20103542,0.049636021,0.091206476,0.091992365,-0.131470106,-0.012918671,0
0.66175812,0.310905989,0.078039313,0.009568628,0.228063238,0.059667301,0.10510597,0.095118555,-0.111993017,-0.03452844,0
0.64660631,0.307012918,0.145229794,0.021314424,0.217019869,0.054921896,0.091316571,0.104536177,-0.108101923,-0.040492984,0
0.566503397,0.368762191,0.184747196,0.068942882,0.174249262,-0.010666819,0.040778174,0.150605607,-0.119117734,-0.031947612,0
0.640151902,0.31541745,0.273967926,0.024189783,0.253575741,0.072272707,0.073604603,0.128257929,-0.081394876,-0.069671561,0
0.628385289,0.345514348,0.309896901,0.032262172,0.267026948,0.073766088,0.052388876,0.146941845,-0.072394641,-0.082275234,0
0.634727524,0.360190276,0.351519725,0.028873287,0.291700364,0.095277056,0.048957461,0.158342925,-0.059585665,-0.096529336,0
0.352078225,-0.508652897,0.017777317,0.105277841,-0.03239471,-0.010267757,0.141303749,-0.013200557,0.102920927,-0.101894943,0
0.369325293,-0.458868185,-0.040102214,0.057929543,-0.030173743,-0.044655141,0.148448683,-0.013098204,0.098259316,-0.132976163,0
0.291415664,-0.351701502,-0.098095327,0.044245693,-0.033206056,-0.094055411,0.099649022,0.024671997,0.091863546,-0.130466034,0
0.401097704,-0.371168709,-0.125099235,-0.017837846,0.006760314,-0.048692872,0.072316297,-0.035897526,0.077504473,-0.098531465,0
0.400487783,-0.286631108,-0.158140527,-0.08525941,-0.034549627,-0.061403113,0.043456449,-0.019540841,0.070143334,-0.078223187,0
0.392373602,-0.231279799,-0.163965015,-0.086632845,-0.002056521,-0.063544636,-0.002593401,-0.055050414,0.039961996,-0.077170671,0
0.414391812,-0.175962691,-0.180726387,-0.072504971,0.023177432,-0.044275247,-0.033811791,-0.0649962,0.01854864,-0.056071607,0
0.465588518,-0.127879263,-0.165503787,-0.052458666,-0.005035897,-0.013038871,-0.026903834,-0.079822438,0.000426759,-0.051601894,0
0.525008319,-0.068160779,-0.137866716,-0.00945549,-0.057189396,-0.00128243,-0.006482935,-0.066930828,-0.018785596,-0.055554077,0
0.553797648,-0.008326161,-0.124458167,0.003914972,-0.07769211,-0.005745076,0.028927095,-0.065060152,-0.035894558,-0.065047047,0
0.585005751,0.042209062,-0.107770868,-0.029530857,-0.073404543,-0.013002128,0.069038228,-0.067403161,-0.047789229,-0.069855691,0
0.579897602,0.099304152,-0.070594564,-0.046769109,-0.078989505,-0.038377056,0.080100246,-0.055346614,-0.058005865,-0.068948822,0
0.598320047,0.127159467,0.005365238,-0.029980204,-0.058317993,-0.048992035,0.103191316,-0.082695057,-0.067709241,-0.063059734,0
0.576690222,0.156092008,0.088134541,0.012118578,-0.051702603,-0.06433012,0.088909815,-0.101749694,-0.076031862,-0.065717613,0
0.588815157,0.134810212,0.169348409,0.040854793,-0.049875171,-0.051762872,0.074986526,-0.119652277,-0.064912237,-0.075036461,0
0.581529456,0.145525848,0.243205507,0.036189558,-0.022412415,-0.077565283,0.065925461,-0.10051994,-0.048390295,-0.080393046,0
0.590347057,0.190776186,0.290006801,0.041742385,0.00632577,-0.085179532,0.0826075,-0.083810594,-0.051664951,-0.086524784,0
0.323510598,-0.360553592,0.056071247,0.088694934,-0.218945575,0.103069454,0.01040894,0.05242866,0.124992901,0.10584934,0
0.304063464,-0.327926536,0.01341039,0.049597264,-0.214149761,0.084412089,-0.035365396,0.026745958,0.110008227,0.07868794,0
0.306018719,-0.318010018,-0.022337215,-0.023031123,-0.191019279,0.073810515,-0.064208273,0.040242652,0.116698484,0.072308242,0
0.335275534,-0.293640278,-0.04717909,-0.09533683,-0.179753614,0.073554583,-0.059145275,0.058728661,0.123601066,0.080140156,0
0.371012461,-0.241131609,-0.067925239,-0.063132691,-0.200228739,0.079249318,-0.049742484,0.029279864,0.106282138,0.066531034,0
0.407010803,-0.21867142,-0.104455978,-0.088037549,-0.154020644,0.107745418,-0.053695771,0.007192953,0.090485105,0.105024777,0
0.380348713,-0.187506878,-0.116456302,-0.137840029,-0.190486451,0.084610653,-0.04397194,0.029281716,0.100648397,0.100795209,0
0.395088023,-0.185336196,-0.148354053,-0.193610754,-0.149290262,0.112063855,-0.040486215,0.014568556,0.085070816,0.113018275,0
0.410453572,-0.112965777,-0.17222361,-0.222746575,-0.135891241,0.133023307,-0.038266331,0.019431438,0.071266506,0.129446284,0
0.425169269,-0.091774683,-0.171067751,-0.222956304,-0.09847706,0.188974566,-0.045742403,0.023003093,0.072590832,0.152102622,0
0.422269214,-0.041977001,-0.1378746,-0.185275378,-0.066790091,0.22734128,-0.051374674,0.022349763,0.068726924,0.124484162,0
0.42664966,0.011044065,-0.101896356,-0.146751541,-0.04562666,0.272404262,-0.042900801,0.023972589,0.072871931,0.092517725,0
0.460365108,0.064219114,-0.048121397,-0.093804964,-0.042566761,0.303297629,-0.013028134,0.028342289,0.064748218,0.071571888,0
0.503270445,0.11406779,0.007667125,-0.082534871,-0.089786806,0.264718374,0.018673487,0.052542901,0.059117056,0.065789601,0
0.540421797,0.130560213,0.0795199,-0.094526461,-0.081983028,0.223504873,0.04667517,0.058719913,0.05361311,0.060592639,0
0.573261535,0.145581871,0.152747841,-0.098536438,-0.050770224,0.188309034,0.074576781,0.04676403,0.049220979,0.043662769,0
0.566445919,0.184027606,0.207038423,-0.143852613,-0.047642651,0.142902853,0.086042618,0.063132566,0.049504209,0.040039489,0
0.530995516,0.286885718,0.311801151,-0.122462336,-0.085003803,0.085902046,0.097086703,0.114557243,0.044499949,0.033766253,0
0.200895437,-0.469197031,0.094484444,0.274188823,-0.066865047,0.191380975,0.066776511,0.094660532,0.066861633,-0.08261238,0
0.2239484,-0.435057687,0.024557955,0.247566053,-0.126448081,0.105726876,-0.00327122,0.081364596,0.078019617,-0.089674673,0
0.241378909,-0.369758022,-0.024014228,0.203763065,-0.130787411,0.078893894,-0.042061719,0.07657479,0.060481275,-0.081715071,0
0.337481046,-0.350912487,-0.083760961,0.184639998,-0.141687761,0.067363536,-0.039394,0.029478462,0.055233449,-0.048801747,0
0.413425286,-0.32435765,-0.115535004,0.156786214,-0.170633581,0.056818026,-0.040196408,-0.031900771,0.047123796,0.008561739,0
0.337348184,-0.299325732,-0.175858949,0.086937968,-0.098492515,0.041170384,-0.104457269,-0.081749538,0.048042268,0.098344845,0
0.271555099,-0.208302409,-0.188144408,-0.036750295,-0.089189497,0.116375007,-0.044863402,-0.077508212,0.088757444,0.128073653,0
0.258885176,-0.011729478,-0.172778526,0.078848225,0.00256278,0.138677682,-0.024089383,-0.078576171,0.036674214,0.06944979,0
0.347507098,-0.018395934,-0.156371574,0.122802947,0.035813574,0.09775513,-0.0606963,-0.103727488,0.00081085,0.061984765,0
0.543883558,-0.012787887,-0.121268272,0.11294371,-0.001104373,0.108474509,0.050924451,-0.11012192,-0.00995063,0.035793112,0
0.619836923,0.044768227,-0.095843927,0.101839421,0.001628107,0.098203137,0.103391931,-0.091390313,-0.006727376,0.02143458,0
0.621416916,0.068896788,-0.027293944,0.096441723,0.012054909,0.089687374,0.1013459,-0.114716226,0.004471117,0.004777023,0
0.542579495,0.180932802,-0.050335124,0.143468074,0.064836494,0.009834811,0.075141184,-0.085648262,-0.003660363,3.68312E-05,0
0.614682085,0.217906681,0.013077601,0.111248244,0.143021213,0.031122095,0.101611015,-0.060130423,-0.02309256,-0.016727943,0
0.62253042,0.25391917,0.053333151,0.086339001,0.114597061,0.026848827,0.087175115,-0.025309321,-0.050914647,-0.014075312,0
0.61292241,0.304487678,0.044275163,0.090708483,0.114421741,0.008563106,0.095408815,-0.007552865,-0.068293386,-0.011736607,0
0.162020885,-0.467792233,0.033483512,0.057280516,-0.123935419,0.078436856,0.061968094,0.198389648,0.031622106,-0.033255589,0
0.174073888,-0.486645877,-0.007971019,-0.026810112,-0.133882814,0.057971736,0.016274333,0.089650521,0.125432048,-0.137239707,0
0.149056616,-0.505717877,-0.005092034,-0.059651409,-0.043361275,0.07481372,-0.049399782,0.103224866,0.195063798,-0.105105258,0
0.200833889,-0.467182078,-0.038806304,-0.035256305,0.000645171,0.046813801,-0.04809811,0.080014037,0.21821795,-0.043683766,0
0.243557115,-0.378899508,-0.144182824,-0.070557189,-0.086405073,-0.029413447,-0.044299232,-0.012066288,0.208155292,0.021887667,0
0.287812305,-0.32497185,-0.190039958,-0.054021972,-0.122928795,-0.055925744,-0.025278727,-0.077965673,0.163380765,0.002124092,0
0.329141341,-0.273370393,-0.196764724,-0.102250619,-0.140864607,-0.09573303,-0.028366788,-0.097101768,0.130577413,0.010057823,0
0.311299238,-0.142878759,-0.187558856,-0.096071925,-0.107008935,-0.109745148,-0.041070531,-0.074836907,0.0857968,-0.00087129,0
0.345076915,-0.068210232,-0.196444447,-0.011413918,-0.015081604,-0.069274588,-0.02525592,-0.149434353,0.080424285,-0.002366271,0
0.421672889,-0.022367399,-0.149209607,0.092073639,0.021580527,-0.009497408,-0.015481034,-0.198537247,0.043371707,0.008144804,0
0.407173325,0.118603864,-0.121794642,0.089487305,0.051245263,0.0391781,0.014414622,-0.134528924,0.008915799,-0.00686859,0
0.492975784,0.145183754,-0.06099125,0.018620835,0.090662096,0.101082116,0.084291515,-0.120863488,-0.015243014,-0.007227078,0
0.554028807,0.201928471,0.008164736,-0.023257214,0.09740177,0.120153306,0.113688585,-0.064535747,-0.04019308,-0.01099454,0
0.601101005,0.255598243,0.071753082,-0.041829275,0.118444869,0.104233401,0.150643808,-0.027620425,-0.043432274,-0.035004938,0
0.614144067,0.244613526,0.240972033,-0.015425008,0.107117547,0.107040726,0.15469099,-0.038739939,-0.030573753,-0.06981884,0
0.572247488,0.28852527,0.373931653,0.011028505,0.095944817,0.130675424,0.084186963,0.047678222,-0.042553875,-0.065235167,0
0.543295413,0.32537043,0.447602323,0.016284834,0.082857464,0.133278813,0.045273653,0.10706779,-0.037426983,-0.071027174,0
0.537380563,0.331085089,0.47588802,-0.008605459,0.152731659,0.165888703,0.068715442,0.099282036,-0.009836774,-0.121699133,0
0.248379183,-0.480828116,-0.006018192,0.203241254,-0.010796816,-0.072909839,0.049763433,0.134529213,0.028338934,-0.084318215,0
0.275717959,-0.479003281,-0.036960934,0.144610984,0.005789403,-0.058875041,0.025735152,0.097486087,0.057721038,-0.069313064,0
0.311620301,-0.515362689,-0.054854284,0.114448327,0.018926972,-0.030904805,-0.036924059,0.017203437,0.085386228,-0.040184338,0
0.279733251,-0.4518467,-0.099348123,0.127075326,0.014315099,-0.057012363,-0.103451718,0.001308472,0.09570501,-0.028226823,0
0.305269185,-0.391605936,-0.13092642,0.1004672,-0.028801935,-0.081148173,-0.109817904,-0.062381401,0.091693687,-0.028147719,0
0.298195115,-0.30686572,-0.177752423,0.064378216,-0.03114956,-0.111966186,-0.126918801,-0.055522369,0.074217066,-0.016635385,0
0.391066033,-0.292306267,-0.196127905,0.046462408,0.012567808,-0.05086699,-0.09744264,-0.085117422,0.056271247,-0.011944455,0
0.445313621,-0.190117811,-0.241953134,0.005454426,0.043481137,-0.035656283,-0.028595406,-0.091987291,0.04189692,0.007015502,0
0.411479195,-0.079918004,-0.224604003,0.004566945,0.079832376,-0.013664205,-0.058326129,-0.097943343,0.015620459,0.043704955,0
0.383683137,0.032758505,-0.183789039,0.111064201,0.106491023,-0.004381569,-0.078094939,-0.07900822,0.002412008,0.042646657,0
0.4246965,0.111414819,-0.124085604,0.127207426,0.09775098,0.017231139,-0.027728716,-0.054940307,0.010392069,0.023092148,0
0.517378055,0.093177607,-0.043711022,0.090781744,0.084218318,0.031355824,0.032526851,-0.072475066,0.005500613,0.011172547,0
0.583945712,0.136255709,0.043523715,0.056193078,0.118088488,0.0367426,0.10407854,-0.068220147,0.005687855,-0.024568754,0
0.554033289,0.235860986,0.188003838,0.064846236,0.088859577,0.037346467,0.075869159,-0.028231581,-0.0269569,-0.034803179,0
0.589839228,0.245025548,0.278963413,0.061320831,0.128256325,0.104298073,0.076795823,-0.030170025,-0.053268923,-0.051047649,0
-0.58726305,-0.205882661,0.228542996,-0.212228721,-0.243051522,-0.126608201,0.186887167,0.184029704,-0.073955622,-0.204167722,0
-0.596379148,-0.139807841,0.150481339,-0.192744707,-0.241008856,-0.145668817,0.216339182,0.208045916,-0.034023936,-0.251462119,0
-0.569804014,-0.105909392,0.104487917,-0.175635779,-0.196927015,-0.117129131,0.166534595,0.202225475,-0.03764113,-0.239132849,0
-0.552004813,-0.074630215,0.097287983,-0.210437497,-0.169025106,-0.031664793,0.08207964,0.169932228,-0.058526781,-0.206263213,0
-0.525382157,-0.063822688,0.063925272,-0.227173404,-0.15462091,-0.000984922,0.009194794,0.132632031,-0.033168745,-0.218799228,0
-0.505462264,0.010127071,-0.005802791,-0.235390193,-0.135479507,-0.005361667,0.010632902,0.134373247,-0.005648705,-0.258406734,0
-0.482969506,0.109001056,-0.067831744,-0.244722984,-0.148094518,-0.016588132,0.042766145,0.130798769,-0.00921536,-0.27451008,0
-0.441186767,0.167875663,-0.048814014,-0.250670193,-0.206649916,0.022426878,0.001700613,0.079278691,-0.055103697,-0.23008893,0
-0.400072347,0.238260671,-0.064240327,-0.259506676,-0.210681698,0.01245412,-0.009987391,0.0407857,-0.064166849,-0.213479796,0
-0.360602393,0.297062323,-0.034800965,-0.266089312,-0.210990318,0.017575511,-0.033318209,-0.002261208,-0.07017892,-0.213618664,0
-0.310149799,0.332912026,0.006928203,-0.269277855,-0.221485157,0.017807727,-0.054857418,-0.012576734,-0.08945404,-0.196094136,0
-0.279145424,0.360575436,0.064193456,-0.258827105,-0.229531277,0.021698213,-0.089585758,-0.012033502,-0.099208154,-0.160599182,0
-0.241469402,0.365535313,0.122507257,-0.273183098,-0.216273166,0.053427256,-0.138142721,-0.0184332,-0.090346451,-0.126309431,0
-0.185087706,0.377849041,0.145195673,-0.295452423,-0.200994626,0.068947469,-0.131645601,0.011411786,-0.08122656,-0.113572335,0
-0.138274012,0.371574242,0.175317776,-0.29570533,-0.175754316,0.052170076,-0.139538206,0.066138041,-0.068763804,-0.09542804,0
-0.074144622,0.389485658,0.175848435,-0.255865441,-0.206693608,0.0284414,-0.083006735,0.075931121,-0.05542543,-0.103094435,0
-0.525956682,-0.153241986,-0.000275916,-0.108305967,0.198591596,-0.164865242,0.028515821,0.149051848,-0.071457309,0.016295012,0
-0.527578711,-0.010943897,-0.086761111,-0.043911454,0.204599275,-0.218578624,0.033531984,0.137383071,-0.058294471,0.015960668,0
-0.486694994,0.104060256,-0.087739418,-0.15435131,0.129109968,-0.192647422,0.084156829,0.12333406,-0.129592721,0.111487784,0
-0.52832136,0.20605999,-0.137742553,-0.183186935,0.072210485,-0.10682263,0.179338406,0.11765896,-0.068930851,0.046603177,0
-0.487369314,-0.067271526,-0.085467035,-0.191516334,-0.070594805,0.006720039,-0.005716077,0.111670797,-0.029323737,0.06799967,0
-0.440646773,-0.093609889,-0.158308091,-0.202370089,-0.004926171,0.047210457,-0.024703203,0.125901978,-0.002310534,0.094062993,0
-0.405135615,-0.062395855,-0.080398211,-0.196099489,0.135877545,-0.000882549,-0.053651189,0.064793858,0.071336086,0.022089071,0
-0.382567077,-0.010809136,0.086046584,-0.069254672,-0.009654819,-0.052743434,-0.099215359,-0.113301856,0.056343179,-0.043301254,0
-0.385201429,0.156113108,0.144350088,-0.12828277,-0.103843225,0.020657198,-0.009675899,-0.165216052,0.046595671,-0.060772796,0
-0.337705197,0.270105934,0.074252574,-0.172790365,0.036484582,0.047873125,-0.003112042,-0.09109268,-0.011890722,0.038602332,0
-0.393533231,0.442756676,-0.066901554,-0.19929346,0.064292996,-0.054335335,0.175661447,-0.051028195,-0.02014158,0.03716341,0
-0.353436533,0.429357085,-0.076861267,-0.220844738,-0.000797561,-0.028023476,0.158773636,-0.067655107,-0.015271492,0.040895565,0
-0.241272685,0.357869965,-0.057896909,-0.274018571,-0.03058446,0.021461372,0.074740252,-0.051598102,-0.010189472,0.090882116,0
-0.295518658,0.509656332,-0.044802397,-0.26239794,-0.026324334,-0.134720594,0.206057517,0.032933053,0.034679382,0.0237365,0
-0.28768722,0.516574531,0.16740142,-0.125709635,0.169071433,-0.181758405,0.107992709,0.058959518,0.061148261,0.001084156,0
-0.573240081,-0.125050632,-0.004751167,-0.006146012,0.12028159,-0.122761548,0.03958393,0.114323228,-0.115450207,-0.102534144,0
-0.515848467,-0.110229521,-0.001727072,-0.076113503,0.090895454,-0.089923813,0.019003193,0.044916056,-0.133202031,-0.077999528,0
-0.462487974,-0.088381532,0.008228873,-0.084777805,0.05943351,-0.031421383,-0.014804519,-0.000662987,-0.097295163,-0.082356076,0
-0.451493307,-0.030646823,-0.043458405,-0.077417858,0.040894052,-0.012800133,-0.041810518,0.0176844,-0.080148184,-0.05616458,0
-0.460013016,0.016777546,-0.00670923,-0.165900352,0.07992339,-0.02071897,-0.044254072,0.051671681,-0.072698606,-0.048776859,0
-0.489316319,0.213686704,-0.195587168,-0.135131613,0.037784732,-0.090398534,0.076449385,0.111389136,-0.039053753,-0.111562314,0
-0.435155817,0.265639647,-0.253767565,-0.126081626,0.00172157,-0.122319662,0.047136072,0.104539627,-0.035763755,-0.118947706,0
-0.395170968,0.302169909,-0.264719075,-0.195886228,-0.01192007,-0.149538057,0.048650549,0.09725124,-0.010701143,-0.106043162,0
-0.351762384,0.360130785,-0.22376009,-0.156987369,0.106255743,-0.13532535,0.011192998,0.045516778,0.000122533,-0.042036691,0
-0.391199513,0.414258669,-0.151446337,-0.045486041,0.040310842,-0.178456207,-0.005373554,0.010330539,-0.000611682,-0.043391928,0
-0.361905766,0.392544602,-0.034987499,-0.033317323,-0.031397832,-0.192903996,-0.045725898,-0.085887524,-0.000806454,-0.046923083,0
-0.262288835,0.384035306,0.037499879,-0.141162691,-0.034557388,-0.124201187,-0.042873626,-0.081888095,0.01110474,-0.020778332,0
-0.176268764,0.431771547,-0.013867773,-0.17964347,-0.01611016,-0.14365645,0.000558327,0.036371842,0.018776348,-0.003754427,0
-0.154392235,0.409583986,-0.134955116,-0.010659323,0.089335792,-0.249891872,-0.063870605,0.111044649,0.022013674,0.002646715,0
-0.059781885,0.356624015,-0.087573173,0.104714077,0.119943999,-0.240832281,-0.122593675,0.111627543,0.030071392,0.019831449,0
-0.593216891,-0.519704355,0.478753831,-0.019388671,-0.171196851,-0.031831581,-0.072327045,-0.132232037,-0.027850775,-0.021236087,0
-0.629290544,-0.403502414,0.372530585,-0.029873054,0.025313745,0.021947439,-0.103105582,0.03726038,-0.05821657,0.025557107,0
